date,Strategy (Net),Buy & Hold SPY
2022-12-22,0.03676546274035131,-0.17275000096839066
2022-12-23,0.03803038315505414,-0.17313636725474502
2022-12-27,0.02050083792894064,-0.18789001902417812
2022-12-28,0.007197318130578667,-0.19732692045337508
2022-12-29,0.027442094207754675,-0.1839225122999555
2022-12-30,0.02574818232842624,-0.18381580569890066
2023-01-03,0.022438988507520907,-0.1851982752960354
2023-01-04,0.029370847193648686,-0.1836346009498665
2023-01-05,0.01555637850616165,-0.192681813538375
2023-01-06,0.06149698673476944,-0.15800010678039667
2023-01-09,0.06227679511433526,-0.15768609841661596
2023-01-10,0.07497600926231174,-0.14841245449252805
2023-01-11,0.09171376100744633,-0.13656707248765043
2023-01-12,0.08610564014644684,-0.14124541007528402
2023-01-13,0.08851273776005875,-0.14023832958983795
2023-01-17,0.09904284426711318,-0.1298234051144257
2023-01-18,0.07954049547860276,-0.14391203506145245
2023-01-19,0.08834171331522267,-0.1348222096360968
2023-01-20,0.1050742213461664,-0.10945787452509137
2023-01-23,0.12656443437828013,-0.08868607491010505
2023-01-24,0.1348034714566424,-0.07143585747041803
2023-01-25,0.12970687199396957,-0.07501585565094837
2023-01-26,0.14465973411188515,-0.05329147512867194
2023-01-27,0.16287386296597717,-0.048729764357799965
2023-01-30,0.1584263979915128,-0.056003783872182966
2023-01-31,0.17212274098325642,-0.06533657577209617
2023-02-01,0.17507334155075682,-0.07211539083787089
2023-02-02,0.19005657589196767,-0.06492659636392262
2023-02-03,0.17071508661782397,-0.0837660578943984
2023-02-06,0.17081990486501875,-0.06744549226482899
2023-02-07,0.18372150586783165,-0.059670755041627555
2023-02-08,0.16480664698378233,-0.06695869787507347
2023-02-09,0.1496044558945826,-0.0825955887485521
2023-02-10,0.14553112968330595,-0.0937190885762057
2023-02-13,0.16734076188178548,-0.06630589564135803
2023-02-14,0.15497268342459947,-0.0479625661316595
2023-02-15,0.1547855115043888,-0.04173792592613346
2023-02-16,0.1459280913102683,-0.06993122718163436
2023-02-17,0.13270314779381187,-0.07329334847464253
2023-02-21,0.09938162394142136,-0.07206224230520286
2023-02-22,0.09935302452161832,-0.0673015073138119
2023-02-23,0.10473901310273903,-0.05216815158301624
2023-02-24,0.09079788225807084,-0.04535947947937213
2023-02-27,0.09872773595431528,-0.05630972805226109
2023-02-28,0.09437619132609121,-0.08009454978921393
2023-03-01,0.08036218720299027,-0.0812725167862931
2023-03-02,0.07662884887806687,-0.059808006943482095
2023-03-03,0.10109068804939891,-0.061985148594215334
2023-03-06,0.097534615582614,-0.05663894456639207
2023-03-07,0.06727960620694007,-0.06349063291366652
2023-03-08,0.06161921370960921,-0.03346968298820929
2023-03-09,0.022743172728960204,-0.044054434246010965
2023-03-10,0.03768528141084948,-0.08244835893783398
2023-03-13,0.038099489702272615,-0.07959999428233056
2023-03-14,0.06235108716727544,-0.05233615667208136
2023-03-15,0.07184887218761848,-0.05133000307290503
2023-03-16,0.10600215996741968,-0.05545638792182006
2023-03-17,0.08805118202444318,-0.08675108440712087
2023-03-20,0.09207371737336167,-0.0893625632338163
2023-03-21,0.11290773805800125,-0.08740095823593708
2023-03-22,0.08670520577182805,-0.10269522151288757
2023-03-23,0.09632793565888575,-0.11067582166124135
2023-03-24,0.09148131958394035,-0.09316127183197065
2023-03-27,0.0840024201894789,-0.10495793126396336
2023-03-28,0.08488650135839615,-0.11130684288558157
2023-03-29,0.11941166848383089,-0.10475780396554268
2023-03-30,0.12388074200205756,-0.11051957480377661
2023-03-31,0.13592035414112624,-0.09237827177249691
2023-04-03,0.1447377692641878,-0.07467767229691957
2023-04-04,0.14331918064463411,-0.0824122643276799
2023-04-05,0.13379234776684257,-0.09258811600436201
2023-04-06,0.14703435327256598,-0.07739469256068832
2023-04-10,0.14847883196425404,-0.06711957536433033
2023-04-11,0.14417721643985582,-0.0715474185735877
2023-04-12,0.13464504064065963,-0.07285250798636611
2023-04-13,0.14991728622337908,-0.04420064837753834
2023-04-14,0.14097034877458015,-0.04298948748355058
2023-04-17,0.13783332188691322,-0.050431571287303245
2023-04-18,0.14475889132088993,-0.03783156905595619
2023-04-19,0.14164806478636605,-0.03838950283545617
2023-04-20,0.14471862534607682,-0.058829995936106716
2023-04-21,0.14132883204304614,-0.05739968485810443
2023-04-24,0.1496353132732351,-0.04209253763340737
2023-04-25,0.14700916392177676,-0.030701409098078947
2023-04-26,0.1565980097294275,-0.04037051791059543
2023-04-27,0.18608229647133667,0.00792421769276963
2023-04-28,0.20273585803722094,0.013676703431882764
2023-05-01,0.1895505828679631,-0.012295747452114814
2023-05-02,0.1862961437412285,0.014079119135687268
2023-05-03,0.1937575135293066,0.0010926713367096497
2023-05-04,0.181890989744095,-0.010533656791264279
2023-05-05,0.18909049433470404,-0.02199949519237554
2023-05-08,0.19862720060368777,0.014312753259357214
2023-05-09,0.19320051474036437,0.015928574928703254
2023-05-10,0.21910256410872875,0.05443577829876434
2023-05-11,0.2252958432829295,0.050170504027506224
2023-05-12,0.2185608269235555,0.06572476463055565
2023-05-15,0.23741561516195797,0.07051920100816478
2023-05-16,0.23124084501232933,0.038536149893267924
2023-05-17,0.23313838938072506,0.05542533855971166
2023-05-18,0.23315073091106986,0.04411451213772488
2023-05-19,0.2540781063670936,0.08638916372675709
2023-05-22,0.2456133309616606,0.09352785293492727
2023-05-23,0.2370648934010975,0.08078359130869339
2023-05-24,0.21416799400021125,0.05324713871553288
2023-05-25,0.21836573651242674,0.07054055244580204
2023-05-26,0.2253246216346425,0.07490799174675034
2023-05-30,0.21304974435364565,0.054252076442625086
2023-05-31,0.18990233763031505,0.0232854143296628
2023-06-01,0.21007453867300452,0.038836372440482325
2023-06-02,0.21311802336004115,0.062452629303007656
2023-06-05,0.1971971417753211,0.040600298866809936
2023-06-06,0.21512681385104027,0.060266773670037965
2023-06-07,0.20897508785349928,0.05339325960964514
2023-06-08,0.21037473886644165,0.0496958472838962
2023-06-09,0.2182910136394114,0.06313779791613228
2023-06-12,0.24269016859244164,0.09891811698739295
2023-06-13,0.2631441926260878,0.1391946468198746
2023-06-14,0.2968960553662987,0.18556509169566926
2023-06-15,0.3181109743677861,0.20389107938195683
2023-06-16,0.29722778262816396,0.18292618933269789
2023-06-20,0.31890110662682414,0.21706895276314864
2023-06-21,0.31209904621335993,0.20822858342548511
2023-06-22,0.29360956236272573,0.18281438044954523
2023-06-23,0.2857987521310772,0.1760040531625069
2023-06-26,0.27057468520605177,0.15982983239921777
2023-06-27,0.24882973120812557,0.1364146862632134
2023-06-28,0.25377147360365204,0.14134734642768088
2023-06-29,0.28532077652657883,0.16974716274833845
2023-06-30,0.30169282584948953,0.18451535109141304
2023-07-03,0.31462691777713303,0.1955918348724761
2023-07-05,0.2988020725175031,0.18131960598910468
2023-07-06,0.288483276805485,0.16985976120791935
2023-07-07,0.28220251912570893,0.16297821600865592
2023-07-10,0.2648627198639162,0.1487172798424281
2023-07-11,0.2736734330513313,0.1569848009851511
2023-07-12,0.3014240351727151,0.17977114822196105
2023-07-13,0.3244268369295822,0.199751087621459
2023-07-14,0.33091659973318976,0.2053339603687736
2023-07-17,0.33966031794161133,0.21246378092323326
2023-07-18,0.32205671884970877,0.19857382796554024
2023-07-19,0.3370408586106515,0.21124038030100345
2023-07-20,0.2875941289805781,0.17155029383132825
2023-07-21,0.2776270799073919,0.1641310602352144
2023-07-24,0.26581812484149836,0.15754404880627582
2023-07-25,0.28337437832476287,0.17157414469436572
2023-07-26,0.28226687472933,0.17033230995030424
2023-07-27,0.2907208080048913,0.17649210182735042
2023-07-28,0.26457603822630804,0.1579426991794206
2023-07-31,0.24837703036867986,0.14577698305276798
2023-08-01,0.22348361693221985,0.12608143344462097
2023-08-02,0.21043437646464325,0.11371462829530121
2023-08-03,0.21130523975402205,0.11789775219969223
2023-08-04,0.1978333902245566,0.0956842984374866
2023-08-07,0.2082986286121582,0.10599502196141164
2023-08-08,0.2031381798169467,0.10304975469188937
2023-08-09,0.19585494700300954,0.09694907194196456
2023-08-10,0.19760804411155375,0.10171770062713437
2023-08-11,0.18975738430758016,0.07842432792735288
2023-08-14,0.1946062394897623,0.08437711119395863
2023-08-15,0.17812665470699973,0.05390395614964594
2023-08-16,0.16874224922849024,0.041876804571543635
2023-08-17,0.1615441087795011,0.03191650429048387
2023-08-18,0.16410878502558268,0.039793709357704765
2023-08-21,0.1689908597111307,0.04352586631361022
2023-08-22,0.17270629562774054,0.05487481865272481
2023-08-23,0.19140247256029075,0.08930593209581539
2023-08-24,0.1858533798040598,0.0768141604498167
2023-08-25,0.1868230463345415,0.08094505934158835
2023-08-28,0.18740541867484795,0.07265664361068946
2023-08-29,0.21236727033947367,0.12628530203290644
2023-08-30,0.21850471482437106,0.1384517900096356
2023-08-31,0.21837806019758976,0.1494039956831943
2023-09-01,0.2208371380807772,0.16037728106545646
2023-09-05,0.21250045113481963,0.1517481971980934
2023-09-06,0.20600011206978674,0.15619677870970872
2023-09-07,0.20388615285649014,0.1570129021463711
2023-09-08,0.19527287499985801,0.13830570199193004
2023-09-11,0.19808046180853567,0.13835121906462677
2023-09-12,0.18240172323286363,0.11478830264373951
2023-09-13,0.17618958551786412,0.10422005471238749
2023-09-14,0.19856556842725626,0.16437112492546135
2023-09-15,0.19066238012783465,0.14596979658559794
2023-09-18,0.19740991251562345,0.15980902305484412
2023-09-19,0.19755758230469644,0.16630159910871067
2023-09-20,0.18546254735375056,0.1466869700336051
2023-09-21,0.17578126530653626,0.14082912512229306
2023-09-22,0.18644682485893327,0.15847183233400575
2023-09-25,0.19563736176640512,0.1731984118438321
2023-09-26,0.19012777483808452,0.17566050440122094
2023-09-27,0.19690765820436673,0.18788101064789053
2023-09-28,0.2058398644433166,0.19782545693734122
2023-09-29,0.18339256883463317,0.17186061601703861
2023-10-02,0.20246182493968456,0.1963856640927284
2023-10-03,0.20136187889973134,0.19891033863916174
2023-10-04,0.18480508151634645,0.17657743223762412
2023-10-05,0.15057629685297869,0.14078524015937077
2023-10-06,0.166839428071748,0.15702349253432546
2023-10-09,0.18616032883092037,0.1765678837217033
2023-10-10,0.22476128925098182,0.21662840634000924
2023-10-11,0.2388496536673641,0.23101100252469697
2023-10-12,0.23961265145872113,0.23130443209064588
2023-10-13,0.23822507213927713,0.2292259953290796
2023-10-16,0.21752910594746733,0.21021997262936698
2023-10-17,0.2472474436468577,0.23838582302224642
2023-10-18,0.19868073472081527,0.19127210178000165
2023-10-19,0.17313163181234148,0.1670923883750468
2023-10-20,0.16802023114274434,0.16097808502667288
2023-10-23,0.17699584733931562,0.16876663236811917
2023-10-24,0.15467031080356652,0.14964004890030957
2023-10-25,0.12294368327593319,0.11944258063819313
2023-10-26,0.08952070053588423,0.08865336612772823
2023-10-27,0.09433779043051715,0.09194524174454544
2023-10-30,0.11425032959014314,0.11093297585461892
2023-10-31,0.08293929202792993,0.09193214268480387
2023-11-01,0.09465051480058562,0.11160661719224163
2023-11-02,0.1110433241207851,0.1378893094011473
2023-11-03,0.15190691760936725,0.17782968800573107
2023-11-06,0.16186063427413266,0.19282141024827948
