date,Strategy_Net_Eq,BuyHold_SPY_Eq,BuyHold_SPY_1.3x_Net_Eq,BuyHold_SPY_2.0x_Net_Eq
2013-06-04,1.0720226322315995,1.0720226322315995,1.0931535196354802,1.1424637761533947
2013-06-05,1.0570137132576376,1.0570137132576376,1.0732493890126742,1.1104458521692155
2013-06-06,1.0665830745398746,1.0665830745398746,1.0859429039493704,1.1307667818069407
2013-06-07,1.080150415942334,1.080150415942334,1.1038218026774638,1.1592608771457602
2013-06-10,1.080150415942334,1.080150415942334,1.1038858412555106,1.1594850601252276
2013-06-11,1.0690081524772275,1.0690081524772275,1.0890025133376102,1.1352833692439537
2013-06-12,1.060159268193915,1.060159268193915,1.077346984166353,1.116707939574726
2013-06-13,1.076283261574556,1.076283261574556,1.0985698414589633,1.1504059575043253
2013-06-14,1.069531954345928,1.069531954345928,1.0896751369747786,1.1361959002616593
2013-06-17,1.0777908132385685,1.0777908132385685,1.1006059481343293,1.1537156645383113
2013-06-18,1.086311323636098,1.086311323636098,1.1119090946856973,1.1719292108615478
2013-06-19,1.071301656373752,1.071301656373752,1.0919286597665616,1.1395155271666864
2013-06-20,1.0447570613168704,1.0447570613168704,1.056748334991781,1.0830183619098026
2013-06-21,1.0481108274959565,1.0481108274959565,1.0610816014220346,1.0897096168556208
2013-06-24,1.0348670584621502,1.0348670584621502,1.0436439304595677,1.0621444289433473
2013-06-25,1.0448161760991952,1.0448161760991952,1.0566798986071984,1.0825414378888634
2013-06-26,1.055160951219205,1.055160951219205,1.0702731350263743,1.1039518230090613
2013-06-27,1.0613544094576668,1.0613544094576668,1.078502037786205,1.1171250002676791
2013-06-28,1.0570052326559536,1.0570052326559536,1.0727489290154997,1.1079425360324207
2013-07-01,1.0631993144680687,1.0631993144680687,1.0808433399365398,1.1206597380863172
2013-07-02,1.0622111996571844,1.0622111996571844,1.0796004361249647,1.1187943110089085
2013-07-03,1.0626721453016408,1.0626721453016408,1.080131403751694,1.1194956244059409
2013-07-05,1.0741374199191127,1.0741374199191127,1.095273554677669,1.1436261114718258
2013-07-08,1.0802647793503337,1.0802647793503337,1.1035316003176383,1.1571460519980792
2013-07-09,1.0880399945175405,1.0880399945175405,1.1138493311300235,1.1737760976812364
2013-07-10,1.0884350907842175,1.0884350907842175,1.114367316484898,1.1746010750685314
2013-07-11,1.1032604296746729,1.1032604296746729,1.1340916123453573,1.2065715487288557
2013-07-12,1.10372150003386,1.10372150003386,1.1346997884730325,1.2075517911231937
2013-07-15,1.1079386039358223,1.1079386039358223,1.1403279242031545,1.2167511573356933
2013-07-16,1.1037875988411008,1.1037875988411008,1.1347658532701592,1.2076053050372835
2013-07-17,1.1066207433771176,1.1066207433771176,1.1385443381693894,1.2137762685757498
2013-07-18,1.1126830017189429,1.1126830017189429,1.1465698163487263,1.2267805611824225
2013-07-19,1.1146593560554425,1.1146593560554425,1.1492092706551502,1.231109869174656
2013-07-22,1.1168335079547418,1.1168335079547418,1.1521152031437876,1.2358836246648464
2013-07-23,1.1144619326368346,1.1144619326368346,1.1489266669566083,1.2306059372122715
2013-07-24,1.1103764027757006,1.1103764027757006,1.1433681447154183,1.2212866893425411
2013-07-25,1.1130784721298117,1.1130784721298117,1.1471269024953916,1.2277351363477416
2013-07-26,1.1142643845034959,1.1142643845034959,1.148707690671107,1.230322534868724
2013-07-29,1.1108379719938102,1.1108379719938102,1.1440321206538644,1.2224576737928645
2013-07-30,1.1108379719938102,1.1108379719938102,1.144099237863968,1.222696734529749
2013-07-31,1.1116285386713562,1.1116285386713562,1.1450745380715492,1.2241406648972828
2013-08-01,1.1244766502221974,1.1244766502221974,1.162346797409675,1.2526770897262074
2013-08-02,1.1263881528987627,1.1263881528987627,1.164831040966967,1.2566327615785913
2013-08-05,1.1247407960216993,1.1247407960216993,1.162608343974667,1.2529281565593096
2013-08-06,1.1183497896498988,1.1183497896498988,1.1540122856975212,1.238660533178207
2013-08-07,1.1147255795774134,1.1147255795774134,1.1492184108999466,1.2308750574528966
2013-08-08,1.1188107352943555,1.1188107352943555,1.154685506735233,1.2398683495582468
2013-08-09,1.115581621488547,1.115581621488547,1.1502692124509526,1.2324112381815653
2013-08-12,1.1142643845034956,1.1142643845034956,1.148495616885091,1.2294725031218139
2013-08-13,1.1175587241134302,1.1175587241134302,1.152901894996541,1.236714114070596
2013-08-14,1.1118269598078088,1.1118269598078088,1.1452069912176102,1.2239998668664105
2013-08-15,1.096276529473395,1.096276529473395,1.1243765990133308,1.1897330497755236
2013-08-16,1.0926520699714481,1.0926520699714481,1.1195362639879645,1.1818387846500376
2013-08-19,1.0856677956259793,1.0856677956259793,1.110299122470659,1.1669616524840327
2013-08-20,1.0910050872385768,1.0910050872385768,1.1173144007940525,1.1781530947801573
2013-08-21,1.0842842104042258,1.0842842104042258,1.10835885218644,1.1636105158262997
2013-08-22,1.094167603378222,1.094167603378222,1.121557695935876,1.1850514556429843
2013-08-23,1.0978574133990258,1.0978574133990258,1.1263930886519888,1.1927572196271172
2013-08-26,1.0937725071115452,1.0937725071115452,1.1210108988000484,1.1841149268340383
2013-08-27,1.0761797483481217,1.0761797483481217,1.0975630222232722,1.145995934719215
2013-08-28,1.0800012571244844,1.0800012571244844,1.102622116686063,1.1541084100157222
2013-08-29,1.0817145880940577,1.0817145880940577,1.1048160372455442,1.1574908679777893
2013-08-30,1.0782883002991026,1.0782883002991026,1.1002591098265129,1.1501316150392678
2013-09-03,1.0831642721230519,1.0831642721230519,1.1067194325033516,1.1605068319635858
2013-09-04,1.0921251502344818,1.0921251502344818,1.1186142618530153,1.1796815681230806
2013-09-05,1.0935094837446189,1.0935094837446189,1.1204498211305256,1.1826450496648342
2013-09-06,1.0940357799079323,1.0940357799079323,1.1211431256845779,1.1837562226566176
2013-09-09,1.1045123161408665,1.1045123161408665,1.1352393595180905,1.2069178282479758
2013-09-10,1.1126830017189424,1.1126830017189424,1.1460745801397463,1.2244831162195262
2013-09-11,1.1161752636064075,1.1161752636064075,1.1507428506774389,1.2321412481241782
2013-09-12,1.1132097967411785,1.1132097967411785,1.1467604067320811,1.2255657561500948
2013-09-13,1.1157139438177592,1.1157139438177592,1.1500306444341541,1.2307829074691627
2013-09-16,1.1221711737115312,1.1221711737115312,1.1587508410249063,1.2452704750264607
2013-09-17,1.1271787195763088,1.1271787195763088,1.1654648514857189,1.2563555356601195
2013-09-18,1.1402245039752192,1.1402245039752192,1.1829157993234027,1.2851331668955417
2013-09-19,1.1383141237312298,1.1383141237312298,1.1803311524174924,1.2807972557696727
2013-09-20,1.130355827339439,1.130355827339439,1.1696728746083405,1.2631393558602715
2013-09-23,1.1251246679626186,1.1251246679626186,1.1626277497829658,1.2514189504412694
2013-09-24,1.1224763506574145,1.1224763506574145,1.1590621524875417,1.245498970622546
2013-09-25,1.1192321463691983,1.1192321463691983,1.1546992205144124,1.238270770775362
2013-09-26,1.1235355528647657,1.1235355528647657,1.1604629565121478,1.2477644821612457
2013-09-27,1.11837124058357,1.11837124058357,1.153520680779068,1.2362651068397355
2013-09-30,1.1124127448976395,1.1124127448976395,1.1455232201302998,1.2230634239828242
2013-10-01,1.1212186025988802,1.1212186025988802,1.1572283916869706,1.242130937681177
2013-10-02,1.1201591509620679,1.1201591509620679,1.1557987425541913,1.239754450012865
2013-10-03,1.1098300275407538,1.1098300275407538,1.1419355358993482,1.216861571651078
2013-10-04,1.1182386688248964,1.1182386688248964,1.1531749709598653,1.2352722159101113
2013-10-07,1.1085724041969498,1.1085724041969498,1.1402081325359799,1.2138874457686917
2013-10-08,1.0956609375629418,1.0956609375629418,1.1229362204060154,1.185582898011678
2013-10-09,1.0964558692560604,1.0964558692560604,1.1240612368224874,1.1875350926335524
2013-10-10,1.1200926780106353,1.1200926780106353,1.1556284057208077,1.2389668990850096
2013-10-11,1.1273097947582147,1.1273097947582147,1.1653758624419315,1.2551744139448173
2013-10-14,1.1318121212491576,1.1318121212491576,1.1714183416054935,1.2651710287229556
2013-10-15,1.1236017763867374,1.1236017763867374,1.1603631627093889,1.2467859045452263
2013-10-16,1.139294132084623,1.139294132084623,1.1813465230776843,1.2813100683703498
2013-10-17,1.1469080911051086,1.1469080911051086,1.1916017219222905,1.298406186534307
2013-10-18,1.1546552454579206,1.1546552454579206,1.2019791008506702,1.3156334081350656
2013-10-21,1.1547210948357,1.1547210948357,1.2020597710802947,1.3157526653613227
2013-10-22,1.1614082986927774,1.1614082986927774,1.2111010842168553,1.3309613950908141
2013-10-23,1.1558465205650224,1.1558465205650224,1.2035529052028164,1.3181827580905052
2013-10-24,1.1596864871215202,1.1596864871215202,1.2088212300388388,1.3271980847419322
2013-10-25,1.1649841194497734,1.1649841194497734,1.2159123073894476,1.3390030598862084
2013-10-28,1.166837879206051,1.166837879206051,1.2184190048527812,1.3432330386612987
2013-10-29,1.1730618925535203,1.1730618925535203,1.2269391009142578,1.3578245215353766
2013-10-30,1.1672349709084182,1.1672349709084182,1.2190075751680942,1.344303354134073
2013-10-31,1.1639242936687693,1.1639242936687693,1.2145042344432055,1.3366460730021306
2013-11-01,1.1667053074473774,1.1667053074473774,1.2182681305515979,1.3430021890431276
2013-11-04,1.1708104175212222,1.1708104175212222,1.2238322160279365,1.352422117340789
2013-11-05,1.1671030227233978,1.1671030227233978,1.2187858895482193,1.3438260463496474
2013-11-06,1.1730618925535203,1.1730618925535203,1.2267872463265643,1.3572241592683103
2013-11-07,1.1582303179265327,1.1582303179265327,1.20669497600281,1.3231690154686138
2013-11-08,1.1738562006729856,1.1738562006729856,1.227850290089296,1.3588407592666236
2013-11-11,1.1740548712388998,1.1740548712388998,1.228031571618668,1.3589728799673422
2013-11-12,1.1716714480215815,1.1716714480215815,1.2247821921699145,1.3534239595433062
2013-11-13,1.181073317420565,1.181073317420565,1.2375501966105473,1.375113429591679
2013-11-14,1.1869659637287158,1.1869659637287158,1.2456494101726556,1.389103341538266
2013-11-15,1.1921304007246423,1.1921304007246423,1.2526865051963907,1.401159225884644
2013-11-18,1.1879589424140955,1.1879589424140955,1.2469794955247846,1.3913212085966509
2013-11-19,1.1853770980603242,1.1853770980603242,1.243447734154857,1.38524154478184
2013-11-20,1.181668954974116,1.181668954974116,1.2383824059411739,1.376542928478406
2013-11-21,1.191203770275965,1.191203770275965,1.2512829361794486,1.3984253045737722
2013-11-22,1.1971623906766262,1.1971623906766262,1.25949309635634,1.4126886137862618
2013-11-25,1.1959704919958711,1.1959704919958711,1.2578542579281462,1.4098431449776596
2013-11-26,1.1963013601762669,1.1963013601762669,1.258297957763516,1.4105907693594095
2013-11-27,1.1992148209988178,1.1992148209988178,1.262190664787294,1.4171211261832952
2013-11-29,1.1984201387351607,1.1984201387351607,1.2612598556091597,1.4158287725755903
2013-12-02,1.1953083814908874,1.1953083814908874,1.2569111486810365,1.4081345807823242
2013-12-03,1.1901439444949609,1.1901439444949609,1.2497603988634096,1.395626908484121
2013-12-04,1.190011497451018,1.190011497451018,1.249570963543926,1.3952841578337576
2013-12-05,1.1847810863625814,1.1847810863625814,1.2424224879232566,1.3829867681491654
2013-12-06,1.1980231717475238,1.1980231717475238,1.2604661421609815,1.4138697268761338
2013-12-09,1.2010684560403644,1.2010684560403644,1.2646226514235515,1.4210250852518733
2013-12-10,1.1967652989742585,1.1967652989742585,1.2588065864139604,1.4111200202677172
2013-12-11,1.183324044164479,1.183324044164479,1.2403359973392507,1.3790820881949113
2013-12-12,1.1794179788007404,1.1794179788007404,1.2350048982152575,1.3699458509687141
2013-12-13,1.1792857811862587,1.1792857811862587,1.234816414147578,1.3696072137829223
